DrugBank ID,OMIM ID
DB00331,D144110
DB00331,D144650
DB00331,D144700
DB00331,D145100
DB00331,D145200
DB00331,D145500
DB00331,D145590
DB00331,D145600
DB00331,D146110
DB00331,D146255
DB00331,D146500
DB00331,D146850
DB00331,D147480
DB00331,D147530
DB00331,D147540
DB00331,D148000
DB00331,D148100
DB00331,D150600
DB00331,D150699
DB00331,D151400
DB00331,D151590
DB00331,D152700
DB00331,D153880
DB00331,D154276
DB00331,D155100
DB00331,D155600
DB00331,D155601
DB00331,D156000
DB00331,D156190
DB00331,D157300
DB00331,D157700
DB00331,D157950
DB00331,D158280
DB00331,D160300
DB00331,D160750
DB00331,D161900
DB00331,D164230
DB00331,D165150
DB00331,D165199
DB00331,D165720
DB00331,D166300
DB00331,D166710
DB00331,D166760
DB00331,D167320
DB00331,D167870
DB00331,D168100
DB00331,D168600
DB00331,D170900
DB00331,D171300
DB00331,D173200
DB00331,D174800
DB00331,D175100
DB00331,D175505
DB00331,D175510
DB00331,D176800
DB00331,D176807
DB00331,D178600
DB00331,D179600
DB00331,D179800
DB00331,D179830
DB00331,D181000
DB00331,D181460
DB00331,D181500
DB00331,D182000
DB00331,D182280
DB00331,D182830
DB00331,D184700
DB00331,D187950
DB00331,D188030
DB00331,D188050
DB00331,D188470
DB00331,D189600
DB00331,D189800
DB00331,D190300
DB00331,D190310
DB00331,D190400
DB00331,D191390
DB00331,D191800
DB00331,D192000
DB00331,D192200
DB00331,D194070
DB00331,D194200
DB00331,D200170
DB00331,D203700
DB00331,D205700
DB00331,D206200
DB00331,D208085
DB00331,D208230
DB00331,D208300
DB00331,D208550
DB00331,D208700
DB00331,D208750
DB00331,D208920
DB00331,D210050
DB00331,D211980
DB00331,D212050
DB00331,D212110
DB00331,D212112
DB00331,D212130
DB00331,D212140
DB00331,D212350
DB00331,D215140
DB00331,D215470
DB00331,D217150
DB00331,D217200
DB00331,D218200
DB00331,D218800
DB00331,D220120
DB00331,D223350
DB00331,D225740
DB00331,D225755
DB00331,D226000
DB00331,D226150
DB00331,D227300
DB00331,D230450
DB00331,D230800
DB00331,D231090
DB00331,D231200
DB00331,D231900
DB00331,D233810
DB00331,D236000
DB00331,D237450
DB00331,D237500
DB00331,D238800
DB00331,D239350
DB00331,D240400
DB00331,D241100
DB00331,D241519
DB00331,D243200
DB00331,D246300
DB00331,D246400
DB00331,D246470
DB00331,D247200
DB00331,D247640
DB00331,D248190
DB00331,D249100
DB00331,D250790
DB00331,D252320
DB00331,D254200
DB00331,D254400
DB00331,D254450
DB00331,D254500
DB00331,D254770
DB00331,D254800
DB00331,D255900
DB00331,D256370
DB00331,D256700
DB00331,D258360
DB00331,D259050
DB00331,D259500
DB00331,D259660
DB00331,D260480
DB00331,D260570
DB00331,D260970
DB00331,D261515
DB00331,D263300
DB00331,D263800
DB00331,D264120
DB00331,D266120
DB00331,D266600
DB00331,D267730
DB00331,D267740
DB00331,D268220
DB00331,D268320
DB00331,D270960
DB00331,D273300
DB00331,D273800
DB00331,D275000
DB00331,D276300
DB00331,D277350
DB00331,D277440
DB00331,D277460
DB00331,D278200
DB00331,D300125
DB00331,D300232
DB00331,D300491
DB00331,D300494
DB00331,D303110
DB00331,D304790
DB00331,D304900
DB00331,D305300
DB00331,D308205
DB00331,D308350
DB00331,D308600
DB00331,D310468
DB00331,D311360
DB00331,D312910
DB00331,D540000
DB00331,D600082
DB00331,D600131
DB00331,D600263
DB00331,D600351
DB00331,D600496
DB00331,D600631
DB00331,D600634
DB00331,D600803
DB00331,D600807
DB00331,D600808
DB00331,D601004
DB00331,D601042
DB00331,D601367
DB00331,D601518
DB00331,D601608
DB00331,D601626
DB00331,D601665
DB00331,D601682
DB00331,D602068
DB00331,D602080
DB00331,D602522
DB00331,D603165
DB00331,D604278
DB00331,D604416
DB00331,D604827
DB00331,D605021
DB00331,D605055
DB00331,D605839
DB00331,D606703
DB00331,D606798
DB00331,D606842
DB00331,D607225
DB00331,D607459
DB00331,D607498
DB00331,D607499
DB00331,D607501
DB00331,D607508
DB00331,D607516
DB00331,D607554
DB00331,D607628
DB00331,D607631
DB00331,D607681
DB00331,D607682
DB00331,D607685
DB00331,D607850
DB00331,D608033
DB00331,D608088
DB00331,D608105
DB00331,D608217
DB00331,D608320
DB00331,D608583
DB00331,D608622
DB00332,D102300
DB00332,D104300
DB00332,D125310
DB00332,D125320
DB00332,D125700
DB00332,D127750
DB00332,D144700
DB00332,D147530
DB00332,D155100
DB00332,D156000
DB00332,D156190
DB00332,D158280
DB00332,D166710
DB00332,D167320
DB00332,D167870
DB00332,D168100
DB00332,D168600
DB00332,D170900
DB00332,D173200
DB00332,D175100
DB00332,D178600
DB00332,D181000
DB00332,D181460
DB00332,D181500
DB00332,D182000
DB00332,D182280
DB00332,D182830
DB00332,D188030
DB00332,D188050
DB00332,D189600
DB00332,D190400
DB00332,D192000
DB00332,D192200
DB00332,D194070
DB00332,D194200
DB00332,D200170
DB00332,D203700
DB00332,D205700
DB00332,D206200
DB00332,D208085
DB00332,D208230
DB00332,D208300
DB00332,D208550
DB00332,D208700
DB00332,D208750
DB00332,D208920
DB00332,D210050
DB00332,D211980
DB00332,D212050
DB00332,D212110
DB00332,D212112
DB00332,D212130
DB00332,D212140
DB00332,D212350
DB00332,D215140
DB00332,D215470
DB00332,D217150
DB00332,D217200
DB00332,D218200
DB00332,D218800
DB00332,D220120
DB00332,D223350
DB00332,D225740
DB00332,D225755
DB00332,D226000
DB00332,D226150
DB00332,D227300
DB00332,D230450
DB00332,D230800
DB00332,D231090
DB00332,D231200
DB00332,D231900
DB00332,D233810
DB00332,D236000
DB00332,D237450
DB00332,D237500
DB00332,D238800
DB00332,D239350
DB00332,D240400
DB00332,D241100
DB00332,D241519
DB00332,D243200
DB00332,D246300
DB00332,D246400
DB00332,D246470
DB00332,D247200
DB00332,D247640
DB00332,D248190
DB00332,D249100
DB00332,D250790
DB00332,D252320
DB00332,D254200
DB00332,D254400
DB00332,D254450
DB00332,D254500
DB00332,D254770
DB00332,D254800
DB00332,D255900
DB00332,D256370
DB00332,D256700
DB00332,D258360
DB00332,D259050
DB00332,D259500
DB00332,D259660
DB00332,D260480
DB00332,D260570
DB00332,D260970
DB00332,D261515
DB00332,D263300
DB00332,D263800
DB00332,D264120
DB00332,D266120
DB00332,D266600
DB00332,D267730
DB00332,D267740
DB00332,D268220
DB00332,D268320
DB00332,D270960
DB00332,D273300
DB00332,D273800
DB00332,D275000
DB00332,D276300
DB00332,D277350
DB00332,D277440
DB00332,D277460
DB00332,D278200
DB00332,D300125
DB00332,D300232
DB00332,D300491
DB00332,D300494
DB00332,D303110
DB00332,D304790
DB00332,D304900
DB00332,D305300
DB00332,D308205
DB00332,D308350
DB00332,D308600
DB00332,D310468
DB00332,D311360
DB00332,D312910
DB00332,D540000
DB00332,D600082
DB00332,D600131
DB00332,D600263
DB00332,D600351
DB00332,D600496
DB00332,D600631
DB00332,D600634
DB00332,D600803
DB00332,D600807
DB00332,D600808
DB00332,D601004
DB00332,D601042
DB00332,D601367
DB00332,D601518
DB00332,D601608
DB00332,D601626
DB00332,D601665
DB00332,D601682
DB00332,D602068
DB00332,D602080
DB00332,D602522
DB00332,D603165
DB00332,D604278
DB00332,D604416
DB00332,D604827
DB00332,D605021
DB00332,D605055
DB00332,D605839
DB00332,D606703
DB00332,D606798
DB00332,D606842
DB00332,D607225
DB00332,D607459
DB00332,D607498
DB00332,D607499
DB00332,D607501
DB00332,D607508
DB00332,D607516
DB00332,D607554
DB00332,D607628
DB00332,D607631
DB00332,D607681
DB00332,D607682
DB00332,D607685
DB00332,D607850
DB00332,D608033
DB00332,D608088
DB00332,D608105
DB00332,D608217
DB00332,D608320
DB00332,D608583
DB00332,D608622
DB00333,D102300
DB00333,D102400
DB00333,D104300
DB00333,D104130
DB00333,D125310
DB00333,D125320
DB00333,D125700
DB00333,D127750
DB00333,D144650
DB00333,D147530
DB00333,D155100
DB00333,D155600
DB00333,D165720
DB00333,D178600
DB00333,D181500
DB00333,D182000
DB00333,D182280
DB00333,D188050
DB00333,D189800
DB00333,D190400
DB00333,D208300
DB00333,D212140
DB00333,D230450
DB00333,D236000
DB00333,D237500
DB00333,D258360
DB00333,D260970
DB00333,D266600
DB00333,D268220
DB00333,D268320
DB00333,D273300
DB00334,D102300
DB00334,D104300
DB00334,D115300
DB00334,D137750
DB00334,D144650
DB00334,D147530
DB00334,D155100
DB00334,D165720
DB00334,D181500
DB00334,D208300
DB00335,D102300
DB00335,D102400
DB00335,D104300
DB00335,D115300
DB00335,D125310
DB00335,D125320
DB00335,D125700
DB00335,D127750
DB00335,D144650
DB00335,D147530
DB00335,D155100
DB00335,D156000
DB00335,D158280
DB00335,D166710
DB00335,D178600
DB00335,D181500
DB00335,D208300
DB00335,D212140
DB00335,D268220
DB00337,D604827
DB00338,D102300
DB00338,D102400
DB00338,D102500
DB00338,D109100
DB00338,D109200
DB00338,D109350
DB00338,D109800
DB00338,D115300
DB00338,D125310
DB00338,D125320
DB00338,D125700
DB00338,D127350
DB00338,D128101
DB00338,D137215
DB00338,D137580
DB00338,D137750
DB00338,D137760
DB00338,D140600
DB00338,D143100
DB00338,D144650
DB00338,D145100
DB00338,D145200
DB00338,D147480
DB00338,D148000
DB00338,D155100
DB00338,D155600
DB00338,D156000
DB00338,D157950
DB00338,D158280
DB00338,D160300
DB00338,D165150
DB00338,D167320
DB00338,D167870
DB00338,D170900
DB00338,D173200
DB00338,D175100
DB00338,D175510
DB00338,D178600
DB00338,D179800
DB00338,D181000
DB00338,D181460
DB00338,D181500
DB00338,D182000
DB00338,D182280
DB00338,D182830
DB00338,D188030
DB00338,D188050
DB00338,D190300
DB00338,D190310
DB00338,D191800
DB00338,D192000
DB00338,D192200
DB00338,D194070
DB00338,D194200
DB00338,D200170
DB00338,D203700
DB00338,D206200
DB00338,D208085
DB00338,D208230
DB00338,D208300
DB00338,D208550
DB00338,D208700
DB00338,D208750
DB00338,D208920
DB00338,D210050
DB00338,D211980
DB00338,D212050
DB00338,D212110
DB00338,D212112
DB00338,D212130
DB00338,D212140
DB00338,D212350
DB00338,D215140
DB00338,D215470
DB00338,D217150
DB00338,D217200
DB00338,D218200
DB00338,D218800
DB00338,D220120
DB00338,D223350
DB00338,D225740
DB00338,D225755
DB00338,D226000
DB00338,D226150
DB00338,D227300
DB00338,D230450
DB00338,D230800
DB00338,D231090
DB00338,D231200
DB00338,D231900
DB00338,D233810
DB00338,D236000
DB00338,D237450
DB00338,D237500
DB00338,D238800
DB00338,D239350
DB00338,D240400
DB00338,D241100
DB00338,D241519
DB00338,D243200
DB00338,D246300
DB00338,D246400
DB00338,D246470
DB00338,D247200
DB00338,D247640
DB00338,D248190
DB00338,D249100
DB00338,D250790
DB00338,D252320
DB00338,D254200
DB00338,D254400
DB00338,D254450
DB00338,D254500
DB00338,D254770
DB00338,D254800
DB00338,D255900
DB00338,D256370
DB00338,D256700
DB00338,D258360
DB00338,D259050
DB00338,D259500
DB00338,D259660
DB00338,D260480
DB00338,D260570
DB00338,D260970
DB00338,D261515
DB00338,D263300
DB00338,D263800
DB00338,D264120
DB00338,D266120
DB00338,D266600
DB00338,D267730
DB00338,D267740
DB00338,D268220
DB00338,D268320
DB00338,D270960
DB00338,D273300
DB00338,D273800
DB00338,D275000
DB00338,D276300
DB00338,D277350
DB00338,D277440
DB00338,D277460
DB00338,D278200
DB00338,D300125
DB00338,D300232
DB00338,D300491
DB00338,D300494
DB00338,D303110
DB00338,D304790
DB00338,D304900
DB00338,D305300
DB00338,D308205
DB00338,D308350
DB00338,D308600
DB00338,D310468
DB00338,D311360
DB00338,D312910
DB00338,D540000
DB00338,D600082
DB00338,D600131
DB00338,D600263
DB00338,D600351
DB00338,D600496
DB00338,D600631
DB00338,D600634
DB00338,D600803
DB00338,D600807
DB00338,D600808
DB00338,D601004
DB00338,D601042
DB00338,D601367
DB00338,D601518
DB00338,D601608
DB00338,D601626
DB00338,D601665
DB00338,D601682
DB00338,D602068
DB00338,D602080
DB00338,D602522
DB00338,D603165
DB00338,D604278
DB00338,D604416
DB00338,D604827
DB00338,D605021
DB00338,D605055
DB00338,D605839
DB00338,D606703
DB00338,D606798
DB00338,D606842
DB00338,D607225
DB00338,D607459
DB00338,D607498
DB00338,D607499
DB00338,D607501
DB00338,D607508
DB00338,D607516
DB00338,D607554
DB00338,D607628
DB00338,D607631
DB00338,D607681
DB00338,D607682
DB00338,D607685
DB00338,D607850
DB00338,D608033
DB00338,D608088
DB00338,D608105
DB00338,D608217
DB00338,D608320
DB00338,D608583
DB00338,D608622
DB00342,D102300
DB00342,D102400
DB00342,D104300
DB00342,D125310
DB00342,D125320
DB00342,D125700
DB00342,D127750
DB00342,D144650
DB00342,D147530
DB00342,D155100
DB00342,D165720
DB00342,D178600
DB00342,D181500
DB00342,D208300
DB00342,D212140
DB00342,D230450
DB00342,D237500
DB00342,D254200
DB00342,D268220
DB00343,D145100
DB00343,D147530
DB00343,D155100
DB00346,D102300
DB00346,D102400
DB00346,D102500
DB00346,D104300
DB00346,D107650
DB00346,D109100
DB00346,D109200
DB00346,D109350
DB00346,D110100
DB00346,D113610
DB00346,D114480
DB00346,D114500
DB00346,D114550
DB00346,D114580
DB00346,D115000
DB00346,D115195
DB00346,D115300
DB00346,D115645
DB00346,D125310
DB00346,D125320
DB00346,D125700
DB00346,D125850
DB00346,D125851
DB00346,D125852
DB00346,D125853
DB00346,D127350
DB00346,D127750
DB00346,D128101
DB00346,D131200
DB00346,D131300
DB00346,D131440
DB00346,D132090
DB00346,D132100
DB00346,D132300
DB00346,D133239
DB00346,D133600
DB00346,D133690
DB00346,D134430
DB00346,D134500
DB00346,D134510
DB00346,D134520
DB00346,D134750
DB00346,D135550
DB00346,D136200
DB00346,D137215
DB00346,D137400
DB00346,D137580
DB00346,D137750
DB00346,D137760
DB00346,D137800
DB00346,D138800
DB00346,D140300
DB00346,D140600
DB00346,D140850
DB00346,D143100
DB00346,D143465
DB00346,D143500
DB00346,D143880
DB00346,D144010
DB00346,D144110
DB00346,D144650
DB00346,D144700
DB00346,D145100
DB00346,D145200
DB00346,D145500
DB00346,D145590
DB00346,D145600
DB00346,D146110
DB00346,D146255
DB00346,D146500
DB00346,D146850
DB00346,D147480
DB00346,D147530
DB00346,D147540
DB00346,D148000
DB00346,D148100
DB00346,D150600
DB00346,D150699
DB00346,D151400
DB00346,D151590
DB00346,D152700
DB00346,D153880
DB00346,D154276
DB00346,D155100
DB00346,D155600
DB00346,D155601
DB00346,D156000
DB00346,D156190
DB00346,D157300
DB00346,D157700
DB00346,D157950
DB00346,D158280
DB00346,D160300
DB00346,D160750
DB00346,D161900
DB00346,D164230
DB00346,D165150
DB00346,D165199
DB00346,D165720
DB00346,D166300
DB00346,D166710
DB00346,D166760
DB00346,D167320
DB00346,D167870
DB00346,D168100
DB00346,D168600
DB00346,D170900
DB00346,D171300
DB00346,D173200
DB00346,D174800
DB00346,D175100
DB00346,D175505
DB00346,D175510
DB00346,D176800
DB00346,D176807
DB00346,D178600
DB00346,D179600
DB00346,D179800
DB00346,D179830
DB00346,D181000
DB00346,D181460
DB00346,D181500
DB00346,D182000
DB00346,D182280
DB00346,D182830
DB00346,D184700
DB00346,D187950
DB00346,D188030
DB00346,D188050
DB00346,D188470
DB00346,D189600
DB00346,D189800
DB00346,D190300
DB00346,D190310
DB00346,D190400
DB00346,D191390
DB00346,D191800
DB00346,D192000
DB00346,D192200
DB00346,D194070
DB00346,D194200
DB00346,D200170
DB00346,D203700
DB00346,D205700
DB00346,D206200
DB00346,D208085
DB00346,D208230
DB00346,D208300
DB00346,D208550
DB00346,D208700
DB00346,D208750
DB00346,D208920
DB00346,D210050
DB00346,D211980
DB00346,D212050
DB00346,D212110
DB00346,D212112
DB00346,D212130
DB00346,D212140
DB00346,D212350
DB00346,D215140
DB00346,D215470
DB00346,D217150
DB00346,D217200
DB00346,D218200
DB00346,D218800
DB00346,D220120
DB00346,D223350
DB00346,D225740
DB00346,D225755
DB00346,D226000
DB00346,D226150
DB00346,D227300
DB00346,D230450
DB00346,D230800
DB00346,D231090
DB00346,D231200
DB00346,D231900
DB00346,D233810
DB00346,D236000
DB00346,D237450
DB00346,D237500
DB00346,D238800
DB00346,D239350
DB00346,D240400
DB00346,D241100
DB00346,D241519
DB00346,D243200
DB00346,D246300
DB00346,D246400
DB00346,D246470
DB00346,D247200
DB00346,D247640
DB00346,D248190
DB00346,D249100
DB00346,D250790
DB00346,D252320
DB00346,D254200
DB00346,D254400
DB00346,D254450
DB00346,D254500
DB00346,D254770
DB00346,D254800
DB00346,D255900
DB00346,D256370
DB00346,D256700
DB00346,D258360
DB00346,D259050
DB00346,D259500
DB00346,D259660
DB00346,D260480
DB00346,D260570
DB00346,D260970
DB00346,D261515
DB00346,D263300
DB00346,D263800
DB00346,D264120
DB00346,D266120
DB00346,D266600
DB00346,D267730
DB00346,D267740
DB00346,D268220
DB00346,D268320
DB00346,D270960
DB00346,D273300
DB00346,D273800
DB00346,D275000
DB00346,D276300
DB00346,D277350
DB00346,D277440
DB00346,D277460
DB00346,D278200
DB00346,D300125
DB00346,D300232
DB00346,D300491
DB00346,D300494
DB00346,D303110
DB00346,D304790
DB00346,D304900
DB00346,D305300
DB00346,D308205
DB00346,D308350
DB00346,D308600
DB00346,D310468
DB00346,D311360
DB00346,D312910
DB00346,D540000
DB00346,D600082
DB00346,D600131
DB00346,D600263
DB00346,D600351
DB00346,D600496
DB00346,D600631
DB00346,D600634
DB00346,D600803
DB00346,D600807
DB00346,D600808
DB00346,D601004
DB00346,D601042
DB00346,D601367
DB00346,D601518
DB00346,D601608
DB00346,D601626
DB00346,D601665
DB00346,D601682
DB00346,D602068
DB00346,D602080
DB00346,D602522
DB00346,D603165
DB00346,D604278
DB00346,D604416
DB00346,D604827
DB00346,D605021
DB00346,D605055
DB00346,D605839
DB00346,D606703
DB00346,D606798
DB00346,D606842
DB00346,D607225
DB00346,D607459
DB00346,D607498
DB00346,D607499
DB00346,D607501
DB00346,D607508
DB00346,D607516
DB00346,D607554
DB00346,D607628
DB00346,D607631
DB00346,D607681
DB00346,D607682
DB00346,D607685
DB00346,D607850
DB00346,D608033
DB00346,D608088
DB00346,D608105
DB00346,D608217
DB00346,D608320
DB00346,D608583
DB00346,D608622
DB00350,D208700
DB00351,D102100
DB00351,D102300
DB00351,D102400
DB00351,D102500
DB00351,D103100
DB00351,D103780
DB00351,D104130
DB00351,D104300
DB00351,D106400
DB00351,D107320
DB00351,D107550
DB00351,D107650
DB00351,D109100
DB00351,D109200
DB00351,D109350
DB00351,D109543
DB00351,D109800
DB00351,D110100
DB00351,D113610
DB00351,D114480
DB00351,D114500
DB00351,D114550
DB00351,D114580
DB00351,D115000
DB00351,D115195
DB00351,D115300
DB00351,D115645
DB00351,D119500
DB00351,D121200
DB00351,D121201
DB00351,D125310
DB00351,D125320
DB00351,D125600
DB00351,D125700
DB00351,D125850
DB00351,D125851
DB00351,D125852
DB00351,D125853
DB00351,D126200
DB00351,D127350
DB00351,D127750
DB00351,D128101
DB00351,D131200
DB00351,D131300
DB00351,D131440
DB00351,D132090
DB00351,D132100
DB00351,D132300
DB00351,D133239
DB00351,D133600
DB00351,D133690
DB00351,D134430
DB00351,D134500
DB00351,D134510
DB00351,D134520
DB00351,D134750
DB00351,D135550
DB00351,D136200
DB00351,D137215
DB00351,D137400
DB00351,D137580
DB00351,D137750
DB00351,D137760
DB00351,D137800
DB00351,D138800
DB00351,D140300
DB00351,D140600
DB00351,D140850
DB00351,D143100
DB00351,D143465
DB00351,D143500
DB00351,D143880
DB00351,D144010
DB00351,D144110
DB00351,D144650
DB00351,D144700
DB00351,D145100
DB00351,D145200
DB00351,D145500
DB00351,D145590
DB00351,D145600
DB00351,D146110
DB00351,D146255
DB00351,D146500
DB00351,D146850
DB00351,D147480
DB00351,D147530
DB00351,D147540
DB00351,D148000
DB00351,D148100
DB00351,D150600
DB00351,D150699
DB00351,D151400
DB00351,D151590
DB00351,D152700
DB00351,D153880
DB00351,D154276
DB00351,D155100
DB00351,D155600
DB00351,D155601
DB00351,D156000
DB00351,D156190
DB00351,D157300
DB00351,D157700
DB00351,D157950
DB00351,D158280
DB00351,D160300
DB00351,D160750
DB00351,D161900
DB00351,D164230
DB00351,D165150
DB00351,D165199
DB00351,D165720
DB00351,D166300
DB00351,D166710
DB00351,D166760
DB00351,D167320
DB00351,D167870
DB00351,D168100
DB00351,D168600
DB00351,D170900
DB00351,D171300
DB00351,D173200
DB00351,D174800
DB00351,D175100
DB00351,D175505
DB00351,D175510
DB00351,D176800
DB00351,D176807
DB00351,D178600
DB00351,D179600
DB00351,D179800
DB00351,D179830
DB00351,D181000
DB00351,D181460
DB00351,D181500
DB00351,D182000
DB00351,D182280
DB00351,D182830
DB00351,D184700
DB00351,D187950
DB00351,D188030
DB00351,D188050
DB00351,D188470
DB00351,D189600
DB00351,D189800
DB00351,D190300
DB00351,D190310
DB00351,D190400
DB00351,D191390
DB00351,D191800
DB00351,D192000
DB00351,D192200
DB00351,D194070
DB00351,D194200
DB00351,D200170
DB00351,D203700
DB00351,D205700
DB00351,D206200
DB00351,D208085
DB00351,D208230
DB00351,D208300
DB00351,D208550
DB00351,D208700
DB00351,D208750
DB00351,D208920
DB00351,D210050
DB00351,D211980
DB00351,D212050
DB00351,D212110
DB00351,D212112
DB00351,D212130
DB00351,D212140
DB00351,D212350
DB00351,D215140
DB00351,D215470
DB00351,D217150
DB00351,D217200
DB00351,D218200
DB00351,D218800
DB00351,D220120
DB00351,D223350
DB00351,D225740
DB00351,D225755
DB00351,D226000
DB00351,D226150
DB00351,D227300
DB00351,D230450
DB00351,D230800
DB00351,D231090
DB00351,D231200
DB00351,D231900
DB00351,D233810
DB00351,D236000
DB00351,D237450
DB00351,D237500
DB00351,D238800
DB00351,D239350
DB00351,D240400
DB00351,D241100
DB00351,D241519
DB00351,D243200
DB00351,D246300
DB00351,D246400
DB00351,D246470
DB00351,D247200
DB00351,D247640
DB00351,D248190
DB00351,D249100
DB00351,D250790
DB00351,D252320
DB00351,D254200
DB00351,D254400
DB00351,D254450
DB00351,D254500
DB00351,D254770
DB00351,D254800
DB00351,D255900
DB00351,D256370
DB00351,D256700
DB00351,D258360
DB00351,D259050
DB00351,D259500
DB00351,D259660
DB00351,D260480
DB00351,D260570
DB00351,D260970
DB00351,D261515
DB00351,D263300
DB00351,D263800
DB00351,D264120
DB00351,D266120
DB00351,D266600
DB00351,D267730
DB00351,D267740
DB00351,D268220
DB00351,D268320
DB00351,D270960
DB00351,D273300
DB00351,D273800
DB00351,D275000
DB00351,D276300
DB00351,D277350
DB00351,D277440
DB00351,D277460
DB00351,D278200
DB00351,D300125
DB00351,D300232
DB00351,D300491
DB00351,D300494
DB00351,D303110
DB00351,D304790
DB00351,D304900
DB00351,D305300
DB00351,D308205
DB00351,D308350
DB00351,D308600
DB00351,D310468
DB00351,D311360
DB00351,D312910
DB00351,D540000
DB00351,D600082
DB00351,D600131
DB00351,D600263
DB00351,D600351
DB00351,D600496
DB00351,D600631
DB00351,D600634
DB00351,D600803
DB00351,D600807
DB00351,D600808
DB00351,D601004
DB00351,D601042
DB00351,D601367
DB00351,D601518
DB00351,D601608
DB00351,D601626
DB00351,D601665
DB00351,D601682
DB00351,D602068
DB00351,D602080
DB00351,D602522
DB00351,D603165
DB00351,D604278
DB00351,D604416
DB00351,D604827
DB00351,D605021
DB00351,D605055
DB00351,D605839
DB00351,D606703
DB00351,D606798
DB00351,D606842
DB00351,D607225
DB00351,D607459
DB00351,D607498
DB00351,D607499
DB00351,D607501
DB00351,D607508
DB00351,D607516
DB00351,D607554
DB00351,D607628
DB00351,D607631
DB00351,D607681
DB00351,D607682
DB00351,D607685
DB00351,D607850
DB00351,D608033
DB00351,D608088
DB00351,D608105
DB00351,D608217
DB00351,D608320
DB00351,D608583
DB00351,D608622
DB00352,D102300
DB00352,D104300
DB00352,D127750
DB00352,D155100
DB00352,D166710
DB00352,D170900
DB00352,D208300
DB00352,D227300
DB00352,D237500
DB00353,D102300
DB00353,D102400
DB00353,D102500
DB00353,D103100
DB00353,D104300
DB00353,D106400
DB00353,D107320
DB00353,D107650
DB00353,D109100
DB00353,D109200
DB00353,D109350
DB00353,D109800
DB00353,D110100
DB00353,D113610
DB00353,D114480
DB00353,D114500
DB00353,D114550
DB00353,D114580
DB00353,D115000
DB00353,D115195
DB00353,D115300
DB00353,D115645
DB00353,D119500
DB00353,D121200
DB00353,D121201
DB00353,D125310
DB00353,D125320
DB00353,D125600
DB00353,D125700
DB00353,D125850
DB00353,D125851
DB00353,D125852
DB00353,D125853
DB00353,D126200
DB00353,D127350
DB00353,D127750
DB00353,D128101
DB00353,D131200
DB00353,D131300
DB00353,D131440
DB00353,D132090
DB00353,D132100
DB00353,D132300
DB00353,D133239
DB00353,D133600
DB00353,D133690
DB00353,D134430
DB00353,D134500
DB00353,D134510
DB00353,D134520
DB00353,D134750
DB00353,D135550
DB00353,D136200
DB00353,D137215
DB00353,D137400
DB00353,D137580
DB00353,D137750
DB00353,D137760
DB00353,D137800
DB00353,D138800
DB00353,D140300
DB00353,D140600
DB00353,D140850
DB00353,D143100
DB00353,D143465
DB00353,D143500
DB00353,D143880
DB00353,D144010
DB00353,D144110
DB00353,D144650
DB00353,D144700
DB00353,D145100
DB00353,D145200
DB00353,D145500
DB00353,D145590
DB00353,D145600
DB00353,D146110
DB00353,D146255
DB00353,D146500
DB00353,D146850
DB00353,D147480
DB00353,D147530
DB00353,D147540
DB00353,D148000
DB00353,D148100
DB00353,D150600
DB00353,D150699
DB00353,D151400
DB00353,D151590
DB00353,D152700
DB00353,D153880
DB00353,D154276
DB00353,D155100
DB00353,D155600
DB00353,D155601
DB00353,D156000
DB00353,D156190
DB00353,D157300
DB00353,D157700
DB00353,D157950
DB00353,D158280
DB00353,D160300
DB00353,D160750
DB00353,D161900
DB00353,D164230
DB00353,D165150
DB00353,D165199
DB00353,D165720
DB00353,D166300
DB00353,D166710
DB00353,D166760
DB00353,D167320
DB00353,D167870
DB00353,D168100
DB00353,D168600
DB00353,D170900
DB00353,D171300
DB00353,D173200
DB00353,D174800
DB00353,D175100
DB00353,D175505
DB00353,D175510
DB00353,D176800
DB00353,D176807
DB00353,D178600
DB00353,D179600
DB00353,D179800
DB00353,D179830
DB00353,D181000
DB00353,D181460
DB00353,D181500
DB00353,D182000
DB00353,D182280
DB00353,D182830
DB00353,D184700
DB00353,D187950
DB00353,D188030
DB00353,D188050
DB00353,D188470
DB00353,D189600
DB00353,D189800
DB00353,D190300
DB00353,D190310
DB00353,D190400
DB00353,D191390
DB00353,D191800
DB00353,D192000
DB00353,D192200
DB00353,D194070
DB00353,D194200
DB00353,D200170
DB00353,D203700
DB00353,D205700
DB00353,D206200
DB00353,D208085
DB00353,D208230
DB00353,D208300
DB00353,D208550
DB00353,D208700
DB00353,D208750
DB00353,D208920
DB00353,D210050
DB00353,D211980
DB00353,D212050
DB00353,D212110
DB00353,D212112
DB00353,D212130
DB00353,D212140
DB00353,D212350
DB00353,D215140
DB00353,D215470
DB00353,D217150
DB00353,D217200
DB00353,D218200
DB00353,D218800
DB00353,D220120
DB00353,D223350
DB00353,D225740
DB00353,D225755
DB00353,D226000
DB00353,D226150
DB00353,D227300
DB00353,D230450
DB00353,D230800
DB00353,D231090
DB00353,D231200
DB00353,D231900
DB00353,D233810
DB00353,D236000
DB00353,D237450
DB00353,D237500
DB00353,D238800
DB00353,D239350
DB00353,D240400
DB00353,D241100
DB00353,D241519
DB00353,D243200
DB00353,D246300
DB00353,D246400
DB00353,D246470
DB00353,D247200
DB00353,D247640
DB00353,D248190
DB00353,D249100
