DrugBank ID,OMIM ID
DB00318,D276300
DB00318,D277350
DB00318,D277440
DB00318,D277460
DB00318,D277480
DB00318,D277730
DB00318,D277900
DB00318,D278200
DB00318,D300100
DB00318,D300125
DB00318,D300136
DB00318,D300232
DB00318,D300425
DB00318,D300491
DB00318,D300494
DB00318,D300495
DB00318,D300496
DB00318,D303110
DB00318,D304790
DB00318,D304900
DB00318,D305300
DB00318,D307700
DB00318,D308205
DB00318,D308350
DB00318,D308600
DB00318,D310468
DB00318,D311360
DB00318,D312910
DB00318,D540000
DB00318,D556500
DB00318,D600081
DB00318,D600082
DB00318,D600116
DB00318,D600131
DB00318,D600263
DB00318,D600319
DB00318,D600351
DB00318,D600467
DB00318,D600496
DB00318,D600631
DB00318,D600634
DB00318,D600803
DB00318,D600807
DB00318,D600808
DB00318,D601004
DB00318,D601042
DB00318,D601208
DB00318,D601318
DB00318,D601367
DB00318,D601518
DB00318,D601608
DB00318,D601626
DB00318,D601665
DB00318,D601666
DB00318,D601682
DB00318,D601744
DB00318,D601887
DB00318,D601888
DB00318,D601941
DB00318,D601942
DB00318,D602068
DB00318,D602080
DB00318,D602096
DB00318,D602134
DB00318,D602404
DB00318,D602439
DB00318,D602522
DB00318,D603165
DB00318,D603266
DB00318,D603388
DB00318,D604302
DB00318,D604416
DB00318,D604827
DB00318,D605021
DB00318,D605055
DB00318,D605218
DB00318,D605480
DB00318,D605526
DB00318,D605804
DB00318,D605805
DB00318,D605839
DB00318,D605841
DB00318,D605844
DB00318,D606054
DB00318,D606324
DB00318,D606369
DB00318,D606703
DB00318,D606764
DB00318,D606798
DB00318,D606889
DB00318,D607060
DB00318,D607154
DB00318,D607202
DB00318,D607225
DB00318,D607373
DB00318,D607411
DB00318,D607459
DB00318,D607498
DB00318,D607499
DB00318,D607501
DB00318,D607508
DB00318,D607516
DB00318,D607554
DB00318,D607616
DB00318,D607625
DB00318,D607628
DB00318,D607631
DB00318,D607681
DB00318,D607682
DB00318,D607685
DB00318,D607688
DB00318,D607822
DB00318,D607850
DB00318,D608013
DB00318,D608033
DB00318,D608049
DB00318,D608088
DB00318,D608105
DB00318,D608217
DB00318,D608232
DB00318,D608266
DB00318,D608320
DB00318,D608437
DB00318,D608456
DB00318,D608583
DB00318,D608622
DB00318,D608636
DB00318,D608895
DB00318,D608907
DB00320,D102300
DB00320,D104310
DB00320,D125320
DB00320,D144650
DB00320,D147530
DB00320,D155600
DB00320,D165199
DB00320,D178600
DB00320,D181500
DB00320,D208300
DB00320,D268220
DB00321,D102300
DB00321,D104300
DB00321,D125320
DB00321,D143890
DB00321,D147530
DB00321,D155600
DB00321,D165199
DB00321,D178600
DB00321,D219700
DB00321,D260300
DB00321,D601626
DB00321,D607681
DB00323,D102300
DB00323,D102400
DB00323,D104300
DB00323,D104310
DB00323,D125320
DB00323,D125700
DB00323,D127750
DB00323,D144650
DB00323,D147530
DB00323,D155601
DB00323,D156000
DB00323,D157950
DB00323,D158280
DB00323,D166760
DB00323,D168601
DB00323,D181500
DB00323,D208300
DB00323,D230450
DB00323,D233810
DB00323,D236000
DB00323,D237500
DB00323,D243200
DB00323,D248190
DB00323,D254200
DB00323,D256370
DB00323,D259660
DB00323,D260300
DB00323,D261100
DB00323,D266600
DB00323,D268220
DB00323,D273300
DB00323,D277900
DB00323,D300425
DB00323,D601626
DB00323,D603165
DB00323,D603266
DB00323,D604302
DB00323,D605480
DB00323,D606764
DB00323,D607060
DB00323,D607225
DB00323,D607459
DB00323,D608105
DB00323,D608232
DB00324,D104310
DB00324,D144650
DB00325,D104300
DB00325,D125320
DB00325,D144650
DB00325,D166710
DB00325,D181500
DB00325,D208700
DB00325,D268220
DB00327,D102300
DB00327,D102400
DB00327,D102500
DB00327,D103100
DB00327,D103230
DB00327,D103285
DB00327,D103780
DB00327,D104130
DB00327,D104300
DB00327,D104310
DB00327,D106100
DB00327,D106400
DB00327,D107320
DB00327,D107550
DB00327,D107650
DB00327,D109100
DB00327,D109200
DB00327,D109350
DB00327,D109543
DB00327,D109800
DB00327,D110100
DB00327,D113610
DB00327,D113800
DB00327,D114480
DB00327,D114500
DB00327,D114550
DB00327,D114580
DB00327,D115000
DB00327,D115195
DB00327,D115300
DB00327,D115645
DB00327,D119500
DB00327,D121200
DB00327,D121201
DB00327,D124200
DB00327,D125310
DB00327,D125320
DB00327,D125600
DB00327,D125700
DB00327,D125850
DB00327,D125851
DB00327,D125852
DB00327,D125853
DB00327,D126200
DB00327,D127350
DB00327,D127750
DB00327,D128101
DB00327,D131200
DB00327,D131300
DB00327,D131440
DB00327,D132090
DB00327,D132100
DB00327,D132300
DB00327,D133239
DB00327,D133600
DB00327,D133690
DB00327,D134430
DB00327,D134500
DB00327,D134510
DB00327,D134520
DB00327,D134600
DB00327,D134750
DB00327,D135550
DB00327,D136200
DB00327,D137215
DB00327,D137400
DB00327,D137580
DB00327,D137750
DB00327,D137760
DB00327,D137800
DB00327,D138800
DB00327,D140300
DB00327,D140600
DB00327,D140850
DB00327,D143100
DB00327,D143465
DB00327,D143500
DB00327,D143880
DB00327,D143890
DB00327,D144010
DB00327,D144110
DB00327,D144250
DB00327,D144400
DB00327,D144650
DB00327,D144700
DB00327,D145100
DB00327,D145200
DB00327,D145500
DB00327,D145590
DB00327,D145600
DB00327,D145750
DB00327,D146110
DB00327,D146200
DB00327,D146255
DB00327,D146500
DB00327,D146700
DB00327,D146850
DB00327,D147480
DB00327,D147530
DB00327,D147540
DB00327,D148000
DB00327,D148100
DB00327,D150600
DB00327,D151380
DB00327,D151400
DB00327,D151590
DB00327,D152700
DB00327,D153800
DB00327,D153880
DB00327,D154275
DB00327,D154276
DB00327,D155100
DB00327,D155600
DB00327,D155601
DB00327,D156000
DB00327,D156190
DB00327,D157300
DB00327,D157700
DB00327,D157950
DB00327,D158280
DB00327,D160300
DB00327,D160750
DB00327,D161400
DB00327,D161900
DB00327,D164230
DB00327,D165150
DB00327,D165199
DB00327,D165720
DB00327,D166300
DB00327,D166710
DB00327,D166760
DB00327,D167320
DB00327,D167870
DB00327,D168100
DB00327,D168600
DB00327,D168601
DB00327,D170900
DB00327,D171300
DB00327,D173200
DB00327,D174800
DB00327,D175100
DB00327,D175505
DB00327,D176800
DB00327,D176807
DB00327,D178600
DB00327,D179600
DB00327,D181000
DB00327,D181460
DB00327,D181500
DB00327,D182000
DB00327,D182280
DB00327,D182830
DB00327,D184700
DB00327,D187360
DB00327,D187950
DB00327,D188030
DB00327,D188050
DB00327,D188470
DB00327,D188890
DB00327,D189600
DB00327,D189800
DB00327,D190300
DB00327,D190310
DB00327,D190400
DB00327,D191100
DB00327,D191390
DB00327,D191800
DB00327,D192000
DB00327,D192200
DB00327,D193200
DB00327,D193400
DB00327,D194070
DB00327,D194200
DB00327,D200170
DB00327,D202370
DB00327,D202400
DB00327,D203700
DB00327,D205700
DB00327,D206200
DB00327,D208085
DB00327,D208230
DB00327,D208300
DB00327,D208550
DB00327,D208700
DB00327,D208750
DB00327,D208920
DB00327,D209850
DB00327,D210050
DB00327,D211980
DB00327,D212050
DB00327,D212110
DB00327,D212112
DB00327,D212130
DB00327,D212140
DB00327,D212350
DB00327,D215140
DB00327,D215470
DB00327,D217150
DB00327,D217200
DB00327,D218200
DB00327,D218800
DB00327,D219700
DB00327,D219750
DB00327,D219800
DB00327,D220100
DB00327,D220120
DB00327,D222100
DB00327,D223350
DB00327,D225740
DB00327,D225755
DB00327,D226000
DB00327,D226150
DB00327,D227300
DB00327,D230450
DB00327,D230800
DB00327,D230900
DB00327,D231000
DB00327,D231090
DB00327,D231200
DB00327,D231900
DB00327,D233100
DB00327,D233810
DB00327,D234700
DB00327,D236000
DB00327,D237450
DB00327,D237500
DB00327,D238800
DB00327,D239350
DB00327,D240200
DB00327,D240400
DB00327,D241100
DB00327,D241519
DB00327,D242100
DB00327,D243200
DB00327,D246300
DB00327,D246400
DB00327,D246470
DB00327,D247200
DB00327,D247640
DB00327,D248190
DB00327,D249100
DB00327,D250790
DB00327,D252320
DB00327,D254200
DB00327,D254400
DB00327,D254450
DB00327,D254500
DB00327,D254770
DB00327,D254800
DB00327,D255900
DB00327,D256370
DB00327,D256700
DB00327,D257200
DB00327,D257220
DB00327,D258360
DB00327,D259050
DB00327,D259500
DB00327,D259660
DB00327,D260300
DB00327,D260480
DB00327,D260570
DB00327,D260970
DB00327,D261100
DB00327,D261515
DB00327,D263300
DB00327,D263800
DB00327,D264120
DB00327,D264700
DB00327,D265400
DB00327,D266120
DB00327,D266600
DB00327,D267730
DB00327,D267740
DB00327,D268220
DB00327,D268320
DB00327,D270960
DB00327,D273300
DB00327,D273800
DB00327,D275000
DB00327,D276300
DB00327,D277350
DB00327,D277440
DB00327,D277460
DB00327,D277480
DB00327,D277730
DB00327,D277900
DB00327,D278200
DB00327,D300100
DB00327,D300125
DB00327,D300136
DB00327,D300232
DB00327,D300425
DB00327,D300491
DB00327,D300494
DB00327,D300495
DB00327,D300496
DB00327,D303110
DB00327,D304790
DB00327,D304900
DB00327,D305300
DB00327,D307700
DB00327,D308205
DB00327,D308350
DB00327,D308600
DB00327,D310468
DB00327,D311360
DB00327,D312910
DB00327,D540000
DB00327,D556500
DB00327,D600081
DB00327,D600082
DB00327,D600116
DB00327,D600131
DB00327,D600263
DB00327,D600319
DB00327,D600351
DB00327,D600467
DB00327,D600496
DB00327,D600631
DB00327,D600634
DB00327,D600803
DB00327,D600807
DB00327,D600808
DB00327,D601004
DB00327,D601042
DB00327,D601208
DB00327,D601318
DB00327,D601367
DB00327,D601518
DB00327,D601608
DB00327,D601626
DB00327,D601665
DB00327,D601666
DB00327,D601682
DB00327,D601744
DB00327,D601887
DB00327,D601888
DB00327,D601941
DB00327,D601942
DB00327,D602068
DB00327,D602080
DB00327,D602096
DB00327,D602134
DB00327,D602404
DB00327,D602439
DB00327,D602522
DB00327,D603165
DB00327,D603266
DB00327,D603388
DB00327,D604302
DB00327,D604416
DB00327,D604827
DB00327,D605021
DB00327,D605055
DB00327,D605218
DB00327,D605480
DB00327,D605526
DB00327,D605804
DB00327,D605805
DB00327,D605839
DB00327,D605841
DB00327,D605844
DB00327,D606054
DB00327,D606324
DB00327,D606369
DB00327,D606703
DB00327,D606764
DB00327,D606798
DB00327,D606889
DB00327,D607060
DB00327,D607154
DB00327,D607202
DB00327,D607225
DB00327,D607373
DB00327,D607411
DB00327,D607459
DB00327,D607498
DB00327,D607499
DB00327,D607501
DB00327,D607508
DB00327,D607516
DB00327,D607554
DB00327,D607616
DB00327,D607625
DB00327,D607628
DB00327,D607631
DB00327,D607681
DB00327,D607682
DB00327,D607685
DB00327,D607688
DB00327,D607822
DB00327,D607850
DB00327,D608013
DB00327,D608033
DB00327,D608049
DB00327,D608088
DB00327,D608105
DB00327,D608217
DB00327,D608232
DB00327,D608266
DB00327,D608320
DB00327,D608437
DB00327,D608456
DB00327,D608583
DB00327,D608622
DB00327,D608636
DB00327,D608895
DB00327,D608907
DB00328,D104310
DB00328,D143890
DB00331,D102100
DB00331,D102300
DB00331,D102400
DB00331,D102500
DB00331,D103100
DB00331,D103230
DB00331,D103285
DB00331,D103780
DB00331,D104130
DB00331,D104300
DB00331,D104310
DB00331,D106100
DB00331,D106400
DB00331,D107320
DB00331,D107550
DB00331,D107650
DB00331,D109100
DB00331,D109200
DB00331,D109350
DB00331,D109543
DB00331,D109800
DB00331,D110100
DB00331,D113610
DB00331,D113800
DB00331,D114480
DB00331,D114500
DB00331,D114550
DB00331,D114580
DB00331,D115000
DB00331,D115195
DB00331,D115300
DB00331,D115645
DB00331,D119500
DB00331,D121200
DB00331,D121201
DB00331,D124200
DB00331,D125310
DB00331,D125320
DB00331,D125600
DB00331,D125700
DB00331,D125850
DB00331,D125851
DB00331,D125852
DB00331,D125853
DB00331,D126200
DB00331,D127350
DB00331,D127750
DB00331,D128101
DB00331,D131200
DB00331,D131300
DB00331,D131440
DB00331,D132090
DB00331,D132100
DB00331,D132300
DB00331,D133239
DB00331,D133600
DB00331,D133690
DB00331,D134430
DB00331,D134500
DB00331,D134510
DB00331,D134520
DB00331,D134600
DB00331,D134750
DB00331,D135550
DB00331,D136200
DB00331,D137215
DB00331,D137400
DB00331,D137580
DB00331,D137750
DB00331,D137760
DB00331,D137800
DB00331,D138800
DB00331,D140300
DB00331,D140600
DB00331,D140850
DB00331,D143100
DB00331,D143465
DB00331,D143500
DB00331,D143880
DB00331,D143890
DB00331,D144010
DB00331,D144110
DB00331,D144250
DB00331,D144400
DB00331,D144650
DB00331,D144700
DB00331,D145100
DB00331,D145200
DB00331,D145500
DB00331,D145590
DB00331,D145600
DB00331,D145750
DB00331,D146110
DB00331,D146200
DB00331,D146255
DB00331,D146500
DB00331,D146700
DB00331,D146850
DB00331,D147480
DB00331,D147530
DB00331,D147540
DB00331,D148000
DB00331,D148100
DB00331,D150600
DB00331,D151380
DB00331,D151400
DB00331,D151590
DB00331,D152700
DB00331,D153800
DB00331,D153880
DB00331,D154275
DB00331,D154276
DB00331,D155100
DB00331,D155600
DB00331,D155601
DB00331,D156000
DB00331,D156190
DB00331,D157300
DB00331,D157700
DB00331,D157950
DB00331,D158280
DB00331,D160300
DB00331,D160750
DB00331,D161400
DB00331,D161900
DB00331,D164230
DB00331,D165150
DB00331,D165199
DB00331,D165720
DB00331,D166300
DB00331,D166710
DB00331,D166760
DB00331,D167320
DB00331,D167870
DB00331,D168100
DB00331,D168600
DB00331,D168601
DB00331,D170900
DB00331,D171300
DB00331,D173200
DB00331,D174800
DB00331,D175100
DB00331,D175505
DB00331,D176800
DB00331,D176807
DB00331,D178600
DB00331,D179600
DB00331,D181000
DB00331,D181460
DB00331,D181500
DB00331,D182000
DB00331,D182280
DB00331,D182830
DB00331,D184700
DB00331,D187360
DB00331,D187950
DB00331,D188030
DB00331,D188050
DB00331,D188470
DB00331,D188890
DB00331,D189600
DB00331,D189800
DB00331,D190300
DB00331,D190310
DB00331,D190400
DB00331,D191100
DB00331,D191390
DB00331,D191800
DB00331,D192000
DB00331,D192200
DB00331,D193200
DB00331,D193400
DB00331,D194070
DB00331,D194200
DB00331,D200170
DB00331,D202370
DB00331,D202400
DB00331,D203700
DB00331,D205700
DB00331,D206200
DB00331,D208085
DB00331,D208230
DB00331,D208300
DB00331,D208550
DB00331,D208700
DB00331,D208750
DB00331,D208920
DB00331,D209850
DB00331,D210050
DB00331,D211980
DB00331,D212050
DB00331,D212110
DB00331,D212112
DB00331,D212130
DB00331,D212140
DB00331,D212350
DB00331,D215140
DB00331,D215470
DB00331,D217150
DB00331,D217200
DB00331,D218200
DB00331,D218800
DB00331,D219700
DB00331,D219750
DB00331,D219800
DB00331,D220100
DB00331,D220120
DB00331,D222100
DB00331,D223350
DB00331,D225740
DB00331,D225755
DB00331,D226000
DB00331,D226150
DB00331,D227300
DB00331,D230450
DB00331,D230800
DB00331,D230900
DB00331,D231000
DB00331,D231090
DB00331,D231200
DB00331,D231900
DB00331,D233100
DB00331,D233810
DB00331,D234700
DB00331,D236000
DB00331,D237450
DB00331,D237500
DB00331,D238800
DB00331,D239350
DB00331,D240200
DB00331,D240400
DB00331,D241100
DB00331,D241519
DB00331,D242100
DB00331,D243200
DB00331,D246300
DB00331,D246400
DB00331,D246470
DB00331,D247200
DB00331,D247640
DB00331,D248190
DB00331,D249100
DB00331,D250790
DB00331,D252320
DB00331,D254200
DB00331,D254400
DB00331,D254450
DB00331,D254500
DB00331,D254770
DB00331,D254800
DB00331,D255900
DB00331,D256370
DB00331,D256700
DB00331,D257200
DB00331,D257220
DB00331,D258360
DB00331,D259050
DB00331,D259500
DB00331,D259660
DB00331,D260300
DB00331,D260480
DB00331,D260570
DB00331,D260970
DB00331,D261100
DB00331,D261515
DB00331,D263300
DB00331,D263800
DB00331,D264120
DB00331,D264700
DB00331,D265400
DB00331,D266120
DB00331,D266600
DB00331,D267730
DB00331,D267740
DB00331,D268220
DB00331,D268320
DB00331,D270960
DB00331,D273300
DB00331,D273800
DB00331,D275000
DB00331,D276300
DB00331,D277350
DB00331,D277440
DB00331,D277460
DB00331,D277480
DB00331,D277730
DB00331,D277900
DB00331,D278200
DB00331,D300100
DB00331,D300125
DB00331,D300136
DB00331,D300232
DB00331,D300425
DB00331,D300491
DB00331,D300494
DB00331,D300495
DB00331,D300496
DB00331,D303110
DB00331,D304790
DB00331,D304900
DB00331,D305300
DB00331,D307700
DB00331,D308205
DB00331,D308350
DB00331,D308600
DB00331,D310468
DB00331,D311360
DB00331,D312910
DB00331,D540000
DB00331,D556500
DB00331,D600081
DB00331,D600082
DB00331,D600116
DB00331,D600131
DB00331,D600263
DB00331,D600319
DB00331,D600351
DB00331,D600467
DB00331,D600496
DB00331,D600631
DB00331,D600634
DB00331,D600803
DB00331,D600807
DB00331,D600808
DB00331,D601004
DB00331,D601042
DB00331,D601208
DB00331,D601318
DB00331,D601367
DB00331,D601518
DB00331,D601608
DB00331,D601626
DB00331,D601665
DB00331,D601666
DB00331,D601682
DB00331,D601744
DB00331,D601887
DB00331,D601888
DB00331,D601941
DB00331,D601942
DB00331,D602068
DB00331,D602080
DB00331,D602096
DB00331,D602134
DB00331,D602404
DB00331,D602439
DB00331,D602522
DB00331,D603165
DB00331,D603266
DB00331,D603388
DB00331,D604302
DB00331,D604416
DB00331,D604827
DB00331,D605021
DB00331,D605055
DB00331,D605218
DB00331,D605480
DB00331,D605526
DB00331,D605804
DB00331,D605805
DB00331,D605839
DB00331,D605841
DB00331,D605844
DB00331,D606054
DB00331,D606324
DB00331,D606369
DB00331,D606703
DB00331,D606764
DB00331,D606798
DB00331,D606889
DB00331,D607060
DB00331,D607154
DB00331,D607202
DB00331,D607225
DB00331,D607373
DB00331,D607411
DB00331,D607459
DB00331,D607498
DB00331,D607499
DB00331,D607501
DB00331,D607508
DB00331,D607516
DB00331,D607554
DB00331,D607616
DB00331,D607625
DB00331,D607628
DB00331,D607631
DB00331,D607681
DB00331,D607682
DB00331,D607685
DB00331,D607688
DB00331,D607822
DB00331,D607850
DB00331,D608013
DB00331,D608033
DB00331,D608049
DB00331,D608088
DB00331,D608105
DB00331,D608217
DB00331,D608232
DB00331,D608266
DB00331,D608320
DB00331,D608437
DB00331,D608456
DB00331,D608583
DB00331,D608622
DB00331,D608636
DB00331,D608895
DB00331,D608907
DB00332,D102300
DB00332,D104300
DB00332,D104310
DB00332,D125320
DB00332,D127750
DB00332,D144650
DB00332,D147530
DB00332,D155100
DB00332,D165199
DB00332,D178600
DB00332,D181500
DB00332,D188890
DB00332,D202400
DB00332,D208300
DB00332,D212140
DB00332,D230450
DB00332,D236000
DB00332,D237500
DB00332,D243200
DB00332,D254800
DB00332,D260300
DB00332,D267730
DB00332,D268320
DB00332,D273300
DB00332,D277350
DB00332,D300425
DB00333,D102300
DB00333,D102400
DB00333,D102500
DB00333,D104300
DB00333,D104310
DB00333,D106400
DB00333,D109100
DB00333,D109200
DB00333,D109350
DB00333,D109800
DB00333,D110100
DB00333,D113800
DB00333,D114480
DB00333,D114500
DB00333,D114550
DB00333,D114580
DB00333,D115000
DB00333,D115300
DB00333,D119500
DB00333,D121200
DB00333,D125310
DB00333,D125320
DB00333,D125700
DB00333,D125850
DB00333,D126200
DB00333,D127350
DB00333,D127750
DB00333,D128101
DB00333,D131200
DB00333,D131300
DB00333,D132300
DB00333,D133600
DB00333,D134430
DB00333,D134500
DB00333,D134510
DB00333,D134520
DB00333,D134600
DB00333,D135550
DB00333,D136200
DB00333,D137215
DB00333,D137400
DB00333,D137580
DB00333,D137750
DB00333,D137760
DB00333,D138800
DB00333,D140600
DB00333,D143100
DB00333,D143500
DB00333,D144250
DB00333,D144400
DB00333,D144650
DB00333,D145100
DB00333,D145200
DB00333,D145590
DB00333,D145600
DB00333,D145750
DB00333,D146200
DB00333,D146700
DB00333,D147480
DB00333,D147530
DB00333,D147540
DB00333,D148000
DB00333,D148100
DB00333,D150600
DB00333,D151400
DB00333,D152700
DB00333,D153800
DB00333,D154275
DB00333,D155100
DB00333,D155600
DB00333,D156000
DB00333,D156190
DB00333,D157300
DB00333,D157700
DB00333,D157950
DB00333,D158280
DB00333,D160300
DB00333,D160750
DB00333,D161400
DB00333,D161900
DB00333,D164230
DB00333,D165150
DB00333,D165199
DB00333,D165720
DB00333,D166300
DB00333,D166710
DB00333,D166760
DB00333,D167320
DB00333,D167870
DB00333,D168100
DB00333,D168600
DB00333,D170900
DB00333,D171300
DB00333,D173200
DB00333,D174800
DB00333,D175100
DB00333,D175505
DB00333,D176800
DB00333,D176807
DB00333,D178600
DB00333,D179600
DB00333,D181000
DB00333,D181460
DB00333,D181500
DB00333,D182000
DB00333,D182280
DB00333,D182830
DB00333,D184700
DB00333,D187360
DB00333,D187950
DB00333,D188030
DB00333,D188050
DB00333,D188470
DB00333,D188890
DB00333,D189600
DB00333,D189800
DB00333,D190300
DB00333,D190310
DB00333,D190400
DB00333,D191100
DB00333,D191390
DB00333,D191800
DB00333,D192000
DB00333,D192200
DB00333,D193200
DB00333,D193400
DB00333,D194070
DB00333,D194200
DB00333,D200170
DB00333,D202370
DB00333,D202400
DB00333,D203700
DB00333,D205700
DB00333,D206200
DB00333,D208085
DB00333,D208230
DB00333,D208300
DB00333,D208550
DB00333,D208700
DB00333,D208750
DB00333,D208920
DB00333,D209850
DB00333,D210050
DB00333,D211980
DB00333,D212050
DB00333,D212110
DB00333,D212112
DB00333,D212130
DB00333,D212140
DB00333,D212350
DB00333,D215140
DB00333,D215470
DB00333,D217150
DB00333,D217200
DB00333,D218200
DB00333,D218800
DB00333,D219700
DB00333,D219750
DB00333,D219800
DB00333,D220100
DB00333,D220120
DB00333,D222100
DB00333,D223350
DB00333,D225740
DB00333,D225755
DB00333,D226000
DB00333,D226150
DB00333,D227300
DB00333,D230450
DB00333,D230800
DB00333,D230900
DB00333,D231000
DB00333,D231090
DB00333,D231200
DB00333,D231900
DB00333,D233100
DB00333,D233810
DB00333,D234700
DB00333,D236000
DB00333,D237450
DB00333,D237500
DB00333,D238800
DB00333,D239350
DB00333,D240200
DB00333,D240400
DB00333,D241100
DB00333,D241519
DB00333,D242100
DB00333,D243200
DB00333,D246300
DB00333,D246400
DB00333,D246470
DB00333,D247200
DB00333,D247640
DB00333,D248190
DB00333,D249100
DB00333,D250790
DB00333,D252320
DB00333,D254200
DB00333,D254400
DB00333,D254450
DB00333,D254500
DB00333,D254770
DB00333,D254800
DB00333,D255900
DB00333,D256370
DB00333,D256700
DB00333,D257200
DB00333,D257220
DB00333,D258360
DB00333,D259050
DB00333,D259500
DB00333,D259660
DB00333,D260300
DB00333,D260480
DB00333,D260570
DB00333,D260970
DB00333,D261100
DB00333,D261515
DB00333,D263300
DB00333,D263800
DB00333,D264120
DB00333,D264700
DB00333,D265400
DB00333,D266120
DB00333,D266600
DB00333,D267730
DB00333,D267740
DB00333,D268220
DB00333,D268320
DB00333,D270960
DB00333,D273300
DB00333,D273800
DB00333,D275000
DB00333,D276300
DB00333,D277350
DB00333,D277440
DB00333,D277460
DB00333,D277480
DB00333,D277730
DB00333,D277900
DB00333,D278200
DB00333,D300100
DB00333,D300125
DB00333,D300136
DB00333,D300232
DB00333,D300425
DB00333,D300491
DB00333,D300494
DB00333,D300495
DB00333,D300496
DB00333,D303110
DB00333,D304790
DB00333,D304900
DB00333,D305300
DB00333,D307700
DB00333,D308205
DB00333,D308350
DB00333,D308600
DB00333,D310468
DB00333,D311360
DB00333,D312910
DB00333,D540000
DB00333,D556500
DB00333,D600081
DB00333,D600082
DB00333,D600116
DB00333,D600131
DB00333,D600263
DB00333,D600319
DB00333,D600351
DB00333,D600467
DB00333,D600496
DB00333,D600631
DB00333,D600634
DB00333,D600803
DB00333,D600807
DB00333,D600808
DB00333,D601004
DB00333,D601042
DB00333,D601208
DB00333,D601318
DB00333,D601367
DB00333,D601518
DB00333,D601608
DB00333,D601626
DB00333,D601665
DB00333,D601666
DB00333,D601682
DB00333,D601744
DB00333,D601887
DB00333,D601888
DB00333,D601941
DB00333,D601942
DB00333,D602068
DB00333,D602080
DB00333,D602096
DB00333,D602134
DB00333,D602404
DB00333,D602439
DB00333,D602522
DB00333,D603165
DB00333,D603266
DB00333,D603388
DB00333,D604302
DB00333,D604416
DB00333,D604827
DB00333,D605021
DB00333,D605055
DB00333,D605218
DB00333,D605480
DB00333,D605526
DB00333,D605804
DB00333,D605805
DB00333,D605839
DB00333,D605841
DB00333,D605844
DB00333,D606054
DB00333,D606324
DB00333,D606369
DB00333,D606703
DB00333,D606764
DB00333,D606798
DB00333,D606889
DB00333,D607060
DB00333,D607154
DB00333,D607202
DB00333,D607225
DB00333,D607373
DB00333,D607411
DB00333,D607459
DB00333,D607498
DB00333,D607499
DB00333,D607501
DB00333,D607508
DB00333,D607516
DB00333,D607554
DB00333,D607616
DB00333,D607625
DB00333,D607628
DB00333,D607631
DB00333,D607681
DB00333,D607682
DB00333,D607685
DB00333,D607688
DB00333,D607822
DB00333,D607850
DB00333,D608013
DB00333,D608033
DB00333,D608049
DB00333,D608088
DB00333,D608105
DB00333,D608217
DB00333,D608232
DB00333,D608266
DB00333,D608320
DB00333,D608437
DB00333,D608456
DB00333,D608583
DB00333,D608622
DB00333,D608636
DB00333,D608895
DB00333,D608907
DB00334,D102300
DB00334,D104300
DB00334,D104310
DB00334,D115300
DB00334,D137580
DB00334,D144650
DB00334,D147530
DB00334,D155600
DB00334,D165199
DB00334,D181500
DB00334,D208700
DB00334,D601626
DB00335,D143890
DB00337,D104300
DB00337,D607822
DB00338,D109350
DB00341,D102300
DB00341,D104310
DB00341,D125320
DB00341,D147530
DB00341,D155601
DB00341,D165199
DB00341,D178600
DB00341,D219700
DB00341,D267730
DB00342,D104300
DB00342,D147480
DB00342,D155600
DB00342,D166710
DB00342,D181500
DB00342,D208300
DB00342,D277900
DB00343,D104300
DB00343,D147530
DB00343,D155600
DB00343,D166710
DB00343,D219700
DB00343,D267740
DB00346,D102100
DB00346,D102300
DB00346,D102400
DB00346,D102500
DB00346,D103100
DB00346,D103230
DB00346,D103285
DB00346,D103780
DB00346,D104130
DB00346,D104300
DB00346,D104310
DB00346,D106100
DB00346,D106400
DB00346,D107320
DB00346,D107550
DB00346,D107650
DB00346,D109100
DB00346,D109200
DB00346,D109350
DB00346,D109543
DB00346,D109800
DB00346,D110100
DB00346,D113610
DB00346,D113800
DB00346,D114480
DB00346,D114500
DB00346,D114550
DB00346,D114580
DB00346,D115000
DB00346,D115195
DB00346,D115300
DB00346,D115645
DB00346,D119500
DB00346,D121200
DB00346,D121201
DB00346,D124200
DB00346,D125310
DB00346,D125320
DB00346,D125600
DB00346,D125700
DB00346,D125850
DB00346,D125851
DB00346,D125852
DB00346,D125853
DB00346,D126200
DB00346,D127350
DB00346,D127750
DB00346,D128101
DB00346,D131200
DB00346,D131300
DB00346,D131440
DB00346,D132090
DB00346,D132100
DB00346,D132300
DB00346,D133239
DB00346,D133600
DB00346,D133690
DB00346,D134430
DB00346,D134500
DB00346,D134510
DB00346,D134520
DB00346,D134600
DB00346,D134750
DB00346,D135550
DB00346,D136200
DB00346,D137215
DB00346,D137400
DB00346,D137580
DB00346,D137750
DB00346,D137760
DB00346,D137800
DB00346,D138800
DB00346,D140300
DB00346,D140600
DB00346,D140850
DB00346,D143100
DB00346,D143465
DB00346,D143500
DB00346,D143880
DB00346,D143890
DB00346,D144010
DB00346,D144110
DB00346,D144250
DB00346,D144400
DB00346,D144650
DB00346,D144700
DB00346,D145100
DB00346,D145200
DB00346,D145500
DB00346,D145590
DB00346,D145600
DB00346,D145750
DB00346,D146110
DB00346,D146200
DB00346,D146255
DB00346,D146500
DB00346,D146700
DB00346,D146850
DB00346,D147480
DB00346,D147530
DB00346,D147540
DB00346,D148000
